pensioner_id,age,life_proof_delay,bank_activity_count,biometric_status,historical_approval_rate,pension_credit_anomaly,eligibility_label
PNS-48935,68.71,5.28,6,0,0.8318,0,0
PNS-48936,59.62,11.07,7,1,0.8001,0,1
PNS-48937,64.55,7.13,7,0,0.8465,0,1
PNS-48938,84.0,4.51,10,1,0.9589,0,1
PNS-48939,75.67,11.67,8,1,0.5974,0,1
PNS-48940,55.84,14.35,10,1,0.9027,0,1
PNS-48941,61.88,19.12,3,1,0.7583,0,1
PNS-48942,68.01,20.67,7,1,0.7663,0,1
PNS-48943,65.89,4.91,7,1,0.9348,0,1
PNS-48944,70.51,31.68,12,0,0.6431,0,0
PNS-48945,61.81,32.54,7,0,0.8015,0,0
PNS-48946,65.07,1.44,13,1,0.9699,0,1
PNS-48947,61.71,4.3,6,1,0.8662,1,1
PNS-48948,65.06,17.06,3,1,0.8355,0,1
PNS-48949,73.63,15.29,7,1,0.7276,0,1
PNS-48950,70.37,7.82,6,1,0.8046,0,1
PNS-48951,62.39,11.42,8,1,0.7642,0,1
PNS-48952,77.06,2.52,6,1,0.8451,0,1
PNS-48953,76.51,17.26,5,0,0.7314,0,0
PNS-48954,67.99,2.18,9,1,0.6112,0,1
PNS-48955,65.94,3.21,7,1,0.7314,0,1
PNS-48956,82.1,47.29,15,1,0.6097,0,1
PNS-48957,80.86,20.14,7,0,0.8607,0,0
PNS-48958,55.88,6.69,7,1,0.9617,0,1
PNS-48959,77.55,1.75,8,1,0.8364,0,1
PNS-48960,81.79,13.45,7,1,0.8729,0,1
PNS-48961,73.25,3.8,8,1,0.9149,0,1
PNS-48962,64.26,4.56,8,1,0.8339,0,1
PNS-48963,65.23,2.45,9,1,0.7118,1,1
PNS-48964,81.68,12.78,6,0,0.7921,0,0
PNS-48965,74.68,2.87,9,1,0.606,0,1
PNS-48966,72.38,5.48,10,1,0.852,0,1
PNS-48967,86.66,5.55,12,1,0.7459,0,1
PNS-48968,59.94,48.35,7,1,0.906,1,0
PNS-48969,67.27,7.69,5,1,0.8436,0,1
PNS-48970,69.52,2.49,14,1,0.813,0,1
PNS-48971,66.31,2.79,4,1,0.9794,0,1
PNS-48972,63.37,33.04,7,0,0.7352,0,0
PNS-48973,76.03,42.49,5,1,0.8182,0,1
PNS-48974,61.99,24.35,8,0,0.6852,0,0
PNS-48975,61.85,3.96,7,1,0.8497,0,1
PNS-48976,65.13,15.08,4,1,0.9102,0,1
PNS-48977,66.16,14.59,6,1,0.8038,0,1
PNS-48978,67.03,21.76,6,1,0.7452,0,1
PNS-48979,75.71,29.26,9,1,0.9199,0,1
PNS-48980,77.35,10.72,7,1,0.9516,0,1
PNS-48981,65.93,1.4,7,1,0.6457,0,1
PNS-48982,63.21,19.88,2,1,0.6671,0,1
PNS-48983,66.97,3.58,5,1,0.8228,0,1
PNS-48984,60.85,25.9,7,1,0.6578,0,1
PNS-48985,67.77,8.7,5,1,0.8309,1,0
PNS-48986,60.43,1.97,9,1,0.8681,0,1
PNS-48987,85.02,7.06,4,1,0.6753,0,1
PNS-48988,69.02,11.11,4,1,0.8419,0,1
PNS-48989,63.7,29.21,10,0,0.9254,0,1
PNS-48990,73.65,9.31,6,1,0.7239,0,1
PNS-48991,58.14,12.2,8,1,0.8899,0,1
PNS-48992,62.31,52.29,7,1,0.7102,0,1
PNS-48993,71.39,44.94,7,1,0.7935,0,1
PNS-48994,69.08,0.72,4,1,0.7049,0,1
PNS-48995,76.39,27.43,8,1,0.7519,0,1
PNS-48996,69.96,20.69,3,1,0.8695,0,1
PNS-48997,74.55,1.71,5,1,0.6344,0,1
PNS-48998,63.65,1.94,2,0,0.9337,0,0
PNS-48999,58.64,0.1,7,0,0.7046,1,0
PNS-49000,65.56,9.4,6,1,0.8995,0,1
PNS-49001,63.55,1.23,9,1,0.9419,0,1
PNS-49002,80.72,5.51,8,1,0.6183,0,1
PNS-49003,75.75,5.67,10,0,0.9489,0,1
PNS-49004,81.07,25.26,18,1,0.9413,0,1
PNS-49005,67.09,1.78,8,1,0.6505,0,1
PNS-49006,68.85,26.15,8,1,0.8291,0,1
PNS-49007,55.37,19.72,5,1,0.9676,0,1
PNS-49008,55.36,1.19,7,0,0.9446,0,1
PNS-49009,66.83,24.05,7,1,0.7548,0,1
PNS-49010,56.99,17.39,8,1,0.8699,0,1
PNS-49011,61.14,32.12,7,1,0.9329,0,1
PNS-49012,68.35,30.37,9,1,0.8574,0,1
PNS-49013,78.18,3.76,6,1,0.7993,0,1
PNS-49014,68.08,11.41,8,0,0.9271,0,1
PNS-49015,57.12,36.84,8,1,0.8035,0,1
PNS-49016,72.44,12.21,9,0,0.6525,0,0
PNS-49017,68.96,16.86,8,1,0.9562,0,1
PNS-49018,62.97,28.67,6,1,0.7935,0,1
PNS-49019,68.93,18.43,3,1,0.8375,0,1
PNS-49020,66.37,10.47,6,0,0.9407,0,1
PNS-49021,67.44,1.06,14,0,0.8466,1,0
PNS-49022,77.61,15.98,9,0,0.7742,0,0
PNS-49023,76.43,19.09,7,1,0.8206,0,1
PNS-49024,70.95,11.39,8,1,0.8659,0,1
PNS-49025,60.84,6.72,6,1,0.7922,0,1
PNS-49026,63.59,3.59,7,1,0.7982,0,1
PNS-49027,74.11,1.6,11,1,0.8983,0,1
PNS-49028,78.41,2.44,9,1,0.8709,0,1
PNS-49029,57.81,11.3,14,1,0.748,0,1
PNS-49030,80.22,28.91,5,1,0.637,0,1
PNS-49031,61.76,2.35,6,0,0.8354,0,0
PNS-49032,73.35,29.36,14,1,0.8513,0,1
PNS-49033,77.74,9.59,7,1,0.4821,0,1
PNS-49034,55.28,4.61,6,0,0.9439,0,1
PNS-49035,72.04,63.24,7,1,0.5302,0,1
PNS-49036,65.49,16.3,5,1,0.85,0,1
PNS-49037,71.58,27.43,10,1,0.5476,0,1
PNS-49038,63.05,54.41,9,1,0.9001,0,1
PNS-49039,79.14,48.84,7,0,0.7805,0,0
PNS-49040,61.97,64.29,8,1,0.6312,1,0
PNS-49041,70.78,20.14,6,1,0.9628,0,1
PNS-49042,78.79,8.51,6,0,0.9602,0,0
PNS-49043,71.24,10.86,9,1,0.8828,0,1
PNS-49044,79.78,11.49,11,1,0.5551,0,1
PNS-49045,64.05,2.41,8,1,0.8281,0,1
PNS-49046,63.4,48.35,10,1,0.8705,0,1
PNS-49047,70.74,7.07,6,1,0.6139,0,1
PNS-49048,65.0,4.36,10,0,0.8838,0,1
PNS-49049,76.98,0.03,6,1,0.9668,0,1
PNS-49050,56.76,2.26,6,1,0.9119,0,1
PNS-49051,74.9,9.37,4,1,0.7412,0,1
PNS-49052,77.66,6.13,9,0,0.7402,0,0
PNS-49053,70.92,0.59,5,0,0.7269,0,0
PNS-49054,75.3,9.69,10,1,0.674,0,1
PNS-49055,62.81,6.61,10,1,0.8334,0,1
PNS-49056,61.35,42.72,9,1,0.6165,0,1
PNS-49057,70.82,4.27,6,1,0.9899,0,1
PNS-49058,62.22,11.97,15,1,0.8361,0,1
PNS-49059,70.4,60.58,5,1,0.9172,0,1
PNS-49060,70.41,18.27,8,0,0.848,0,1
PNS-49061,67.46,18.2,17,0,0.7631,0,0
PNS-49062,70.26,0.28,6,0,0.7832,0,0
PNS-49063,73.08,16.11,7,1,0.9142,0,1
PNS-49064,67.2,24.54,10,1,0.8026,0,1
PNS-49065,64.19,21.3,8,1,0.5276,0,1
PNS-49066,74.58,6.95,4,1,0.9373,0,1
PNS-49067,70.19,26.65,6,1,0.8131,0,1
PNS-49068,71.61,1.09,5,1,0.8814,1,0
PNS-49069,72.66,12.46,10,1,0.824,0,1
PNS-49070,69.19,18.79,12,1,0.5149,0,1
PNS-49071,65.25,9.54,11,1,0.8182,0,1
PNS-49072,63.07,8.23,7,1,0.909,0,1
PNS-49073,67.29,24.45,16,0,0.9641,0,1
PNS-49074,71.85,18.23,6,1,0.553,0,1
PNS-49075,72.23,47.42,13,1,0.8217,0,1
PNS-49076,69.15,2.44,12,0,0.6699,0,0
PNS-49077,70.82,1.39,6,1,0.7475,0,1
PNS-49078,59.16,7.91,9,1,0.7748,0,1
PNS-49079,64.28,29.25,13,0,0.9126,1,0
PNS-49080,73.37,0.07,6,1,0.7501,0,1
PNS-49081,61.33,55.91,8,1,0.8238,0,1
PNS-49082,69.13,17.62,5,1,0.797,0,1
PNS-49083,68.41,15.83,9,1,0.8925,0,1
PNS-49084,67.09,2.05,7,1,0.7577,0,1
PNS-49085,73.43,6.28,10,1,0.9227,0,1
PNS-49086,69.82,21.7,5,1,0.9279,0,1
PNS-49087,58.42,19.28,4,1,0.9569,0,1
PNS-49088,72.13,7.71,5,0,0.8175,0,0
PNS-49089,63.94,6.79,7,1,0.7973,0,1
PNS-49090,57.09,61.0,10,1,0.7328,0,1
PNS-49091,73.94,29.48,10,1,0.6187,0,1
PNS-49092,58.51,4.35,7,1,0.7535,0,1
PNS-49093,65.16,29.68,7,1,0.7309,0,1
PNS-49094,70.35,4.6,7,1,0.9139,0,1
PNS-49095,67.41,3.55,10,1,0.7887,0,1
PNS-49096,63.01,0.61,7,1,0.8477,0,1
PNS-49097,60.05,14.02,8,1,0.8279,0,1
PNS-49098,61.92,10.46,12,0,0.6659,0,0
PNS-49099,59.38,3.56,10,1,0.757,0,1
PNS-49100,66.99,19.63,14,1,0.7807,0,1
PNS-49101,63.64,3.43,3,1,0.883,0,1
PNS-49102,56.97,12.36,8,1,0.8107,0,1
PNS-49103,65.69,0.94,10,1,0.7334,0,1
PNS-49104,62.85,6.44,6,1,0.914,0,1
PNS-49105,70.14,1.45,4,1,0.7452,0,1
PNS-49106,70.9,10.01,8,1,0.7952,0,1
PNS-49107,78.74,18.38,6,1,0.9255,0,1
PNS-49108,73.18,35.37,8,1,0.8327,0,1
PNS-49109,59.29,3.64,11,1,0.8809,0,1
PNS-49110,65.16,30.6,8,1,0.7329,0,1
PNS-49111,55.85,7.6,12,1,0.8774,0,1
PNS-49112,63.98,19.65,14,1,0.9052,0,1
PNS-49113,55.14,0.54,7,1,0.8317,0,1
PNS-49114,63.07,0.66,6,1,0.7336,0,1
PNS-49115,68.26,20.1,8,1,0.974,0,1
PNS-49116,63.49,14.56,8,1,0.9333,0,1
PNS-49117,70.23,3.34,11,1,0.6089,0,1
PNS-49118,63.13,11.51,8,1,0.9721,0,1
PNS-49119,61.9,27.38,7,1,0.5687,0,1
PNS-49120,81.66,2.47,12,0,0.7663,0,1
PNS-49121,67.74,15.13,8,1,0.9086,0,1
PNS-49122,68.9,12.34,14,1,0.732,0,1
PNS-49123,74.75,18.43,12,0,0.8088,1,0
PNS-49124,75.02,21.12,9,1,0.9443,0,1
PNS-49125,65.07,10.81,5,1,0.951,0,1
PNS-49126,76.37,3.91,4,1,0.9054,0,1
PNS-49127,64.41,10.82,9,1,0.832,1,1
PNS-49128,76.13,10.24,8,1,0.9519,0,1
PNS-49129,58.13,29.91,7,1,0.969,0,1
PNS-49130,65.55,2.56,11,1,0.6324,0,1
PNS-49131,69.78,2.55,7,1,0.7272,0,1
PNS-49132,70.89,18.58,4,1,0.7934,0,1
PNS-49133,61.25,3.38,11,1,0.7917,0,1
PNS-49134,71.32,11.5,10,0,0.7974,0,1
PNS-49135,71.68,34.02,10,1,0.6461,0,1
PNS-49136,66.35,20.89,1,1,0.8863,0,1
PNS-49137,64.87,31.34,13,1,0.7039,0,1
PNS-49138,81.24,16.78,7,1,0.7498,0,1
PNS-49139,65.66,8.26,3,0,0.6114,0,0
PNS-49140,63.86,12.22,10,1,0.769,0,1
PNS-49141,63.7,10.26,7,1,0.6076,0,1
PNS-49142,59.34,9.18,6,1,0.8521,0,1
PNS-49143,75.01,12.18,10,1,0.7697,0,1
PNS-49144,62.2,3.66,4,1,0.8496,0,1
PNS-49145,73.03,2.18,8,1,0.7819,0,1
PNS-49146,57.66,7.81,8,1,0.923,0,1
PNS-49147,61.05,35.75,8,1,0.9545,0,1
PNS-49148,60.84,6.33,5,1,0.8923,1,0
PNS-49149,71.81,18.54,7,1,0.928,0,1
PNS-49150,66.3,8.59,6,1,0.8023,0,1
PNS-49151,59.11,25.68,4,1,0.8667,0,1
PNS-49152,73.72,14.72,8,1,0.802,0,1
PNS-49153,71.95,0.47,7,1,0.9168,0,1
PNS-49154,70.72,1.91,10,1,0.7539,0,1
PNS-49155,70.36,9.32,9,1,0.3852,0,1
PNS-49156,61.17,0.55,11,1,0.7366,0,1
PNS-49157,78.07,17.08,7,1,0.9792,0,1
PNS-49158,67.19,2.83,11,0,0.7985,0,1
PNS-49159,70.14,6.59,11,1,0.8072,0,1
PNS-49160,71.06,9.11,7,1,0.7238,0,1
PNS-49161,60.44,10.1,4,1,0.7583,0,1
PNS-49162,83.17,5.65,5,1,0.8262,0,1
PNS-49163,67.78,5.7,11,1,0.8646,0,1
PNS-49164,68.27,28.01,5,1,0.8947,0,1
PNS-49165,64.7,52.96,9,1,0.8613,1,0
PNS-49166,77.2,6.12,13,0,0.9477,0,1
PNS-49167,77.54,1.63,10,1,0.8067,0,1
PNS-49168,69.27,17.28,13,1,0.9728,0,1
PNS-49169,56.27,16.84,7,0,0.7295,0,0
PNS-49170,66.68,8.53,9,1,0.6971,1,1
PNS-49171,67.48,7.57,7,1,0.8483,0,1
PNS-49172,64.39,5.79,9,1,0.8645,0,1
PNS-49173,60.13,4.32,6,1,0.5821,0,1
PNS-49174,55.57,6.92,10,1,0.6906,0,1
PNS-49175,79.77,1.31,6,1,0.6288,0,1
PNS-49176,73.93,17.58,7,1,0.7254,1,0
PNS-49177,68.28,1.88,11,1,0.855,0,1
PNS-49178,62.8,18.56,9,1,0.869,0,1
PNS-49179,70.88,3.99,12,1,0.8951,0,1
PNS-49180,69.63,6.3,8,1,0.9305,0,1
PNS-49181,64.79,5.82,7,1,0.8613,0,1
PNS-49182,71.12,0.65,7,1,0.8783,0,1
PNS-49183,72.1,4.89,8,0,0.8848,0,1
PNS-49184,73.5,10.52,10,1,0.9457,0,1
PNS-49185,60.89,6.16,6,0,0.8961,0,1
PNS-49186,71.45,36.16,12,1,0.9565,0,1
PNS-49187,77.42,4.33,7,1,0.7936,0,1
PNS-49188,70.37,12.37,4,1,0.9073,0,1
PNS-49189,85.67,12.55,7,1,0.7437,0,1
PNS-49190,66.56,2.3,7,1,0.6551,0,1
PNS-49191,67.38,3.51,6,1,0.6489,0,1
PNS-49192,61.21,44.03,5,1,0.6887,0,1
PNS-49193,62.65,33.4,11,1,0.8222,0,1
PNS-49194,72.47,15.51,4,1,0.8765,0,1
PNS-49195,74.65,26.51,6,1,0.7869,0,1
PNS-49196,69.09,22.98,3,1,0.9338,0,1
PNS-49197,70.34,24.25,7,1,0.905,0,1
PNS-49198,83.32,4.48,5,0,0.7716,0,0
PNS-49199,61.35,2.89,6,0,0.6836,1,0
PNS-49200,67.42,22.15,5,1,0.8512,0,1
PNS-49201,64.38,13.47,8,1,0.7341,0,1
PNS-49202,58.61,18.62,8,1,0.8946,0,1
PNS-49203,71.27,38.08,2,1,0.7228,0,1
PNS-49204,78.37,23.92,6,1,0.8374,0,1
PNS-49205,61.89,10.45,7,1,0.8195,0,1
PNS-49206,66.0,4.83,10,1,0.712,0,1
PNS-49207,71.44,5.47,15,1,0.6778,0,1
PNS-49208,58.48,9.47,7,1,0.7577,0,1
PNS-49209,61.32,31.86,10,0,0.892,0,1
PNS-49210,67.83,86.86,10,0,0.8579,0,0
PNS-49211,64.49,0.57,8,0,0.7689,0,1
PNS-49212,57.79,3.24,10,1,0.9012,0,1
PNS-49213,72.86,2.12,6,1,0.8367,0,1
PNS-49214,64.29,7.85,5,1,0.7493,1,0
PNS-49215,69.09,1.59,8,1,0.9136,0,1
PNS-49216,68.46,46.15,12,1,0.8802,0,1
PNS-49217,75.76,7.76,9,1,0.7741,0,1
PNS-49218,70.82,10.19,7,1,0.9289,0,1
PNS-49219,61.1,6.91,9,1,0.8932,0,1
PNS-49220,77.3,17.7,9,1,0.7059,0,1
PNS-49221,64.21,7.44,6,1,0.8755,0,1
PNS-49222,61.49,1.14,7,0,0.7442,0,0
PNS-49223,60.3,6.26,13,0,0.6523,0,0
PNS-49224,66.94,10.37,5,1,0.742,0,1
PNS-49225,63.13,1.8,8,1,0.5168,0,1
PNS-49226,71.17,20.0,5,1,0.9114,0,1
PNS-49227,57.11,12.26,9,1,0.8924,0,1
PNS-49228,81.67,13.68,7,0,0.6656,0,0
PNS-49229,67.16,4.12,8,1,0.9307,0,1
PNS-49230,61.73,8.46,13,0,0.6809,0,0
PNS-49231,56.1,13.52,8,1,0.8768,0,1
PNS-49232,75.34,20.76,6,1,0.7944,0,1
PNS-49233,73.22,7.08,10,1,0.6677,0,1
PNS-49234,65.87,17.26,8,0,0.7969,0,1
PNS-49235,56.63,4.28,8,1,0.707,0,1
PNS-49236,58.41,21.55,9,1,0.7313,0,1
PNS-49237,70.0,32.1,9,1,0.8778,0,1
PNS-49238,62.59,22.56,9,1,0.863,0,1
PNS-49239,63.5,11.31,8,1,0.7727,0,1
PNS-49240,67.41,5.63,6,1,0.8082,0,1
PNS-49241,64.7,31.11,7,1,0.9019,1,1
PNS-49242,59.7,2.5,9,1,0.8639,0,1
PNS-49243,57.35,3.08,8,1,0.7405,0,1
PNS-49244,57.55,1.27,10,1,0.8509,0,1
PNS-49245,62.18,13.69,2,1,0.8089,0,1
PNS-49246,68.72,28.7,5,1,0.62,0,1
PNS-49247,68.39,90.05,10,1,0.917,0,1
PNS-49248,77.49,26.42,6,1,0.7669,0,1
PNS-49249,56.74,2.61,10,1,0.8788,0,1
PNS-49250,70.45,58.59,6,1,0.8249,0,1
PNS-49251,61.71,9.24,9,1,0.9217,1,1
PNS-49252,83.8,17.08,9,1,0.9165,0,1
PNS-49253,67.15,2.6,9,1,0.781,0,1
PNS-49254,63.51,35.8,4,0,0.8769,0,0
PNS-49255,70.19,9.52,5,1,0.8084,1,0
PNS-49256,69.58,49.35,6,0,0.8416,0,0
PNS-49257,64.96,23.86,6,1,0.8259,0,1
PNS-49258,72.75,42.12,14,1,0.7657,0,1
PNS-49259,80.08,8.18,2,1,0.8736,0,1
PNS-49260,75.35,62.17,8,1,0.9713,0,1
PNS-49261,66.81,28.37,8,1,0.7202,0,1
PNS-49262,82.21,9.51,8,1,0.7512,0,1
PNS-49263,71.86,0.68,10,1,0.7413,0,1
PNS-49264,59.22,8.7,9,1,0.5514,0,1
PNS-49265,68.44,8.32,10,1,0.9067,0,1
PNS-49266,66.27,24.96,14,1,0.7616,0,1
PNS-49267,63.67,11.65,8,1,0.7364,0,1
PNS-49268,70.51,4.86,5,0,0.8426,1,0
PNS-49269,79.57,10.52,6,1,0.9575,0,1
PNS-49270,80.82,8.68,14,1,0.9862,0,1
PNS-49271,72.9,11.56,8,0,0.6639,0,0
PNS-49272,62.19,6.55,8,1,0.4271,0,1
PNS-49273,72.8,5.37,8,1,0.9834,0,1
PNS-49274,71.55,5.01,9,1,0.8052,0,1
PNS-49275,79.72,17.57,9,0,0.7551,1,0
PNS-49276,81.79,24.23,8,1,0.8996,0,1
PNS-49277,83.14,14.06,7,1,0.914,0,1
PNS-49278,65.78,13.8,7,1,0.8812,0,1
PNS-49279,72.33,17.81,6,1,0.8662,0,1
PNS-49280,64.16,21.94,11,1,0.8492,0,1
PNS-49281,75.83,13.63,8,1,0.9052,0,1
PNS-49282,76.1,27.27,11,0,0.9544,0,1
PNS-49283,57.8,2.88,7,1,0.8843,0,1
PNS-49284,64.53,47.33,11,1,0.9471,0,1
PNS-49285,67.52,1.5,10,1,0.8194,0,1
PNS-49286,69.31,17.58,9,1,0.9493,0,1
PNS-49287,78.19,1.38,7,0,0.6448,0,0
PNS-49288,62.8,7.09,11,1,0.9382,0,1
PNS-49289,57.66,5.38,9,1,0.6979,1,1
PNS-49290,64.9,29.39,9,1,0.7962,0,1
PNS-49291,63.15,10.53,8,1,0.8816,0,1
PNS-49292,72.43,12.14,7,1,0.8601,0,1
PNS-49293,80.2,42.76,5,1,0.9175,0,1
PNS-49294,79.48,46.41,7,1,0.7777,0,1
PNS-49295,76.72,1.7,9,1,0.6063,0,1
PNS-49296,63.44,7.82,12,1,0.5132,0,1
PNS-49297,66.71,2.2,8,1,0.8879,0,1
PNS-49298,71.4,0.49,4,1,0.8423,0,1
PNS-49299,61.84,4.6,6,0,0.7818,0,0
PNS-49300,62.58,2.64,13,1,0.7259,0,1
PNS-49301,71.0,4.69,10,1,0.9452,0,1
PNS-49302,57.08,20.25,9,1,0.9236,0,1
PNS-49303,76.74,1.63,9,1,0.9276,0,1
PNS-49304,64.79,26.5,6,1,0.7554,1,0
PNS-49305,72.32,31.37,10,1,0.6534,0,1
PNS-49306,69.65,6.0,7,1,0.9467,0,1
PNS-49307,78.03,39.81,7,1,0.9801,0,1
PNS-49308,66.72,7.81,4,1,0.9768,0,1
PNS-49309,78.08,37.2,3,1,0.7923,0,1
PNS-49310,77.9,34.73,9,1,0.9289,0,1
PNS-49311,70.25,17.68,7,1,0.6575,1,0
PNS-49312,72.17,5.87,13,0,0.9489,0,1
PNS-49313,72.77,2.17,7,1,0.7371,0,1
PNS-49314,60.79,3.0,11,1,0.9068,0,1
PNS-49315,68.43,3.32,9,1,0.6894,1,1
PNS-49316,75.12,13.77,7,1,0.8385,0,1
PNS-49317,69.57,20.54,7,1,0.805,0,1
PNS-49318,71.77,14.18,6,1,0.8845,0,1
PNS-49319,68.7,11.33,11,1,0.7309,0,1
PNS-49320,73.02,17.08,10,1,0.8901,0,1
PNS-49321,57.82,5.74,4,1,0.5936,0,1
PNS-49322,62.05,9.11,8,1,0.7297,0,1
PNS-49323,56.83,14.76,16,1,0.5897,0,1
PNS-49324,56.74,10.13,5,1,0.7679,0,1
PNS-49325,74.65,10.49,8,1,0.7558,0,1
PNS-49326,63.29,26.42,8,1,0.6213,0,1
PNS-49327,62.7,0.18,2,1,0.6809,0,1
PNS-49328,76.72,28.87,11,1,0.9176,0,1
PNS-49329,65.25,0.63,3,1,0.9137,0,1
PNS-49330,75.71,11.5,8,1,0.9397,0,1
PNS-49331,59.6,0.13,8,1,0.6312,0,1
PNS-49332,65.23,2.37,13,1,0.8113,0,1
PNS-49333,60.75,14.15,4,1,0.7753,0,1
PNS-49334,72.38,1.99,9,1,0.7831,0,1
PNS-49335,66.34,3.54,12,1,0.9454,0,1
PNS-49336,73.85,4.14,9,1,0.8882,0,1
PNS-49337,69.22,20.83,6,1,0.7584,1,0
PNS-49338,81.42,22.36,6,1,0.7564,0,1
PNS-49339,65.89,13.96,7,0,0.6869,0,0
PNS-49340,55.72,6.89,5,1,0.8362,1,0
PNS-49341,70.77,2.89,3,1,0.8667,0,1
PNS-49342,72.44,18.84,10,1,0.9607,1,1
PNS-49343,73.27,10.24,5,1,0.9372,0,1
PNS-49344,67.02,8.63,4,1,0.8002,0,1
PNS-49345,78.8,11.1,9,1,0.7177,0,1
PNS-49346,69.68,43.6,10,1,0.8747,0,1
PNS-49347,71.26,4.91,10,1,0.9189,1,1
PNS-49348,66.54,33.71,7,1,0.801,0,1
PNS-49349,68.68,2.44,5,1,0.7618,0,1
PNS-49350,78.0,5.33,5,1,0.8777,0,1
PNS-49351,68.53,3.13,8,0,0.5937,0,0
PNS-49352,67.13,36.0,6,1,0.8733,0,1
PNS-49353,58.3,13.71,6,1,0.5732,0,1
PNS-49354,72.23,50.93,7,0,0.7289,0,0
PNS-49355,64.05,39.17,12,1,0.4314,0,1
PNS-49356,69.83,8.98,3,1,0.9356,0,1
PNS-49357,71.9,11.93,10,1,0.721,0,1
PNS-49358,70.63,11.87,10,1,0.7252,0,1
PNS-49359,57.27,25.08,7,1,0.4968,0,1
PNS-49360,64.93,45.47,9,1,0.9167,0,1
PNS-49361,85.04,6.19,7,1,0.8199,0,1
PNS-49362,79.16,11.12,10,1,0.9233,0,1
PNS-49363,74.68,1.85,8,1,0.9648,0,1
PNS-49364,70.19,23.47,11,1,0.8038,0,1
PNS-49365,60.1,7.64,7,1,0.9215,0,1
PNS-49366,66.7,9.66,10,1,0.8212,0,1
PNS-49367,64.62,17.12,9,1,0.7963,0,1
PNS-49368,67.32,38.93,4,0,0.8004,0,0
PNS-49369,56.43,18.03,8,1,0.8584,0,1
PNS-49370,75.64,24.83,10,1,0.6901,0,1
PNS-49371,68.74,1.2,7,0,0.5931,0,0
PNS-49372,74.86,14.07,6,1,0.785,0,1
PNS-49373,75.01,0.07,8,0,0.741,1,0
PNS-49374,86.61,19.03,9,1,0.6288,1,0
PNS-49375,66.0,5.23,10,1,0.9248,1,1
PNS-49376,63.84,26.43,10,1,0.8942,1,1
PNS-49377,68.96,2.76,7,0,0.817,0,1
PNS-49378,72.48,8.38,7,1,0.5864,0,1
PNS-49379,67.28,1.65,7,1,0.6219,0,1
PNS-49380,58.54,31.98,9,1,0.8829,0,1
PNS-49381,72.47,22.81,8,1,0.9488,0,1
PNS-49382,67.99,12.24,11,1,0.8359,0,1
PNS-49383,59.93,1.95,8,1,0.7925,0,1
PNS-49384,55.0,24.46,10,1,0.8765,0,1
PNS-49385,87.75,32.11,2,1,0.8825,0,1
PNS-49386,74.66,20.04,8,1,0.8614,0,1
PNS-49387,72.48,18.55,10,1,0.6789,0,1
PNS-49388,67.08,2.83,9,1,0.5289,0,1
PNS-49389,73.52,30.44,13,0,0.8826,0,1
PNS-49390,59.58,3.31,12,1,0.9245,0,1
PNS-49391,69.6,0.94,9,0,0.8871,0,1
PNS-49392,69.94,5.97,10,1,0.5352,0,1
PNS-49393,59.78,71.63,6,1,0.7237,1,0
PNS-49394,67.16,16.7,9,0,0.8892,0,1
PNS-49395,64.7,0.88,6,1,0.6844,0,1
PNS-49396,61.89,8.02,9,1,0.8556,0,1
PNS-49397,63.69,3.79,10,1,0.8464,0,1
PNS-49398,62.63,0.17,5,1,0.7227,1,0
PNS-49399,76.5,49.44,3,1,0.7354,0,1
PNS-49400,80.5,16.61,9,1,0.8822,0,1
PNS-49401,60.59,64.99,4,1,0.8019,0,1
PNS-49402,76.88,3.1,7,1,0.8151,0,1
PNS-49403,67.74,1.16,10,1,0.6791,0,1
PNS-49404,67.92,68.65,11,1,0.7927,0,1
PNS-49405,57.64,1.59,6,1,0.8614,0,1
PNS-49406,63.54,13.45,6,1,0.7644,0,1
PNS-49407,72.26,8.46,2,1,0.7697,0,1
PNS-49408,60.2,23.64,6,1,0.9052,0,1
PNS-49409,62.07,22.03,11,0,0.5564,1,0
PNS-49410,63.94,1.76,9,1,0.8488,0,1
PNS-49411,68.52,4.25,12,1,0.9545,0,1
PNS-49412,70.63,31.16,12,0,0.9496,0,1
PNS-49413,73.1,5.89,8,0,0.7376,0,1
PNS-49414,70.92,4.57,5,1,0.936,0,1
PNS-49415,75.54,3.73,4,1,0.8371,1,0
PNS-49416,64.45,15.28,6,0,0.6278,0,0
PNS-49417,82.49,19.07,8,1,0.767,0,1
PNS-49418,61.24,27.1,13,0,0.7874,0,0
PNS-49419,66.2,47.15,7,1,0.9346,1,0
PNS-49420,65.41,44.74,7,1,0.6065,0,1
PNS-49421,69.49,3.69,9,1,0.7503,0,1
PNS-49422,66.08,3.07,9,1,0.86,0,1
PNS-49423,67.18,0.52,7,1,0.844,0,1
PNS-49424,62.57,17.84,11,1,0.7732,0,1
PNS-49425,64.49,39.66,5,1,0.9195,0,1
PNS-49426,72.37,0.26,10,0,0.7876,0,1
PNS-49427,74.42,17.3,11,0,0.9428,0,1
PNS-49428,59.82,3.79,6,1,0.9024,1,1
PNS-49429,64.07,20.22,8,1,0.8808,1,1
PNS-49430,59.52,19.29,4,1,0.707,0,1
PNS-49431,72.56,0.97,5,1,0.7999,0,1
PNS-49432,63.65,36.71,10,1,0.8185,0,1
PNS-49433,63.66,4.32,14,1,0.9154,0,1
